Country,Year,fertility,region,,,,,
Tanzania,1976,6.743,Sub-Saharan Africa,,,,,
Tanzania,1977,6.73,Sub-Saharan Africa,,,,,
Tanzania,1978,6.711,Sub-Saharan Africa,,,,,
Tanzania,1979,6.685,Sub-Saharan Africa,,,,,
Tanzania,1980,6.653,Sub-Saharan Africa,,,,,
Tanzania,1981,6.618,Sub-Saharan Africa,,,,,
Tanzania,1982,6.58,Sub-Saharan Africa,,,,,
Tanzania,1983,6.542,Sub-Saharan Africa,,,,,
Tanzania,1984,6.504,Sub-Saharan Africa,,,,,
Tanzania,1985,6.465,Sub-Saharan Africa,,,,,
Tanzania,1986,6.424,Sub-Saharan Africa,,,,,
Tanzania,1987,6.379,Sub-Saharan Africa,,,,,
Tanzania,1988,6.328,Sub-Saharan Africa,,,,,
Tanzania,1989,6.273,Sub-Saharan Africa,,,,,
Tanzania,1990,6.213,Sub-Saharan Africa,,,,,
Tanzania,1991,6.148,Sub-Saharan Africa,,,,,
Tanzania,1992,6.081,Sub-Saharan Africa,,,,,
Tanzania,1993,6.013,Sub-Saharan Africa,,,,,
Tanzania,1994,5.946,Sub-Saharan Africa,,,,,
Tanzania,1995,5.883,Sub-Saharan Africa,,,,,
Tanzania,1996,5.828,Sub-Saharan Africa,,,,,
Tanzania,1997,5.78,Sub-Saharan Africa,,,,,
Tanzania,1998,5.741,Sub-Saharan Africa,,,,,
Tanzania,1999,5.711,Sub-Saharan Africa,,,,,
Tanzania,2000,5.689,Sub-Saharan Africa,,,,,
Tanzania,2001,5.675,Sub-Saharan Africa,,,,,
Tanzania,2002,5.666,Sub-Saharan Africa,,,,,
Tanzania,2003,5.659,Sub-Saharan Africa,,,,,
Tanzania,2004,5.651,Sub-Saharan Africa,,,,,
Tanzania,2005,5.638,Sub-Saharan Africa,,,,,
Tanzania,2006,5.616,Sub-Saharan Africa,,,,,
Tanzania,2007,5.585,Sub-Saharan Africa,,,,,
Tanzania,2008,5.543,Sub-Saharan Africa,,,,,
Tanzania,2009,5.49,Sub-Saharan Africa,,,,,
Tanzania,2010,5.428,Sub-Saharan Africa,,,,,
Tanzania,2011,5.359,Sub-Saharan Africa,,,,,
Tanzania,2012,5.287,Sub-Saharan Africa,,,,,
Tanzania,2013,5.214,Sub-Saharan Africa,,,,,
Thailand,1964,6.151,East Asia & Pacific,,,,,
Thailand,1965,6.129,East Asia & Pacific,,,,,
Thailand,1966,6.084,East Asia & Pacific,,,,,
Thailand,1967,6.009,East Asia & Pacific,,,,,
Thailand,1968,5.903,East Asia & Pacific,,,,,
Thailand,1969,5.764,East Asia & Pacific,,,,,
Thailand,1970,5.595,East Asia & Pacific,,,,,
Thailand,1971,5.397,East Asia & Pacific,,,,,
Thailand,1972,5.181,East Asia & Pacific,,,,,
Thailand,1973,4.953,East Asia & Pacific,,,,,
Thailand,1974,4.721,East Asia & Pacific,,,,,
Thailand,1975,4.488,East Asia & Pacific,,,,,
Thailand,1976,4.257,East Asia & Pacific,,,,,
Thailand,1977,4.03,East Asia & Pacific,,,,,
Thailand,1978,3.808,East Asia & Pacific,,,,,
Thailand,1979,3.594,East Asia & Pacific,,,,,
Thailand,1980,3.392,East Asia & Pacific,,,,,
Thailand,1981,3.202,East Asia & Pacific,,,,,
Thailand,1982,3.024,East Asia & Pacific,,,,,
Thailand,1983,2.859,East Asia & Pacific,,,,,
Thailand,1984,2.707,East Asia & Pacific,,,,,
Thailand,1985,2.571,East Asia & Pacific,,,,,
Thailand,1986,2.451,East Asia & Pacific,,,,,
Thailand,1987,2.346,East Asia & Pacific,,,,,
Thailand,1988,2.256,East Asia & Pacific,,,,,
Thailand,1989,2.179,East Asia & Pacific,,,,,
Thailand,1990,2.113,East Asia & Pacific,,,,,
Thailand,1991,2.055,East Asia & Pacific,,,,,
Thailand,1992,2.003,East Asia & Pacific,,,,,
Thailand,1993,1.956,East Asia & Pacific,,,,,
Thailand,1994,1.911,East Asia & Pacific,,,,,
Thailand,1995,1.867,East Asia & Pacific,,,,,
Thailand,1996,1.824,East Asia & Pacific,,,,,
Thailand,1997,1.784,East Asia & Pacific,,,,,
Thailand,1998,1.745,East Asia & Pacific,,,,,
Thailand,1999,1.709,East Asia & Pacific,,,,,
Thailand,2000,1.676,East Asia & Pacific,,,,,
Thailand,2001,1.644,East Asia & Pacific,,,,,
Thailand,2002,1.615,East Asia & Pacific,,,,,
Thailand,2003,1.588,East Asia & Pacific,,,,,
Thailand,2004,1.563,East Asia & Pacific,,,,,
Thailand,2005,1.539,East Asia & Pacific,,,,,
Thailand,2006,1.517,East Asia & Pacific,,,,,
Thailand,2007,1.496,East Asia & Pacific,,,,,
Thailand,2008,1.477,East Asia & Pacific,,,,,
Thailand,2009,1.459,East Asia & Pacific,,,,,
Thailand,2010,1.443,East Asia & Pacific,,,,,
Thailand,2011,1.427,East Asia & Pacific,,,,,
Thailand,2012,1.412,East Asia & Pacific,,,,,
Thailand,2013,1.399,East Asia & Pacific,,,,,
Timor-Leste,1964,6.347,East Asia & Pacific,,,,,
Timor-Leste,1965,6.314,East Asia & Pacific,,,,,
Timor-Leste,1966,6.268,East Asia & Pacific,,,,,
Timor-Leste,1967,6.207,East Asia & Pacific,,,,,
Timor-Leste,1968,6.132,East Asia & Pacific,,,,,
Timor-Leste,1969,6.039,East Asia & Pacific,,,,,
Timor-Leste,1970,5.917,East Asia & Pacific,,,,,
Timor-Leste,1971,5.751,East Asia & Pacific,,,,,
Timor-Leste,1972,5.541,East Asia & Pacific,,,,,
Timor-Leste,1973,5.298,East Asia & Pacific,,,,,
Timor-Leste,1974,5.037,East Asia & Pacific,,,,,
Timor-Leste,1975,4.794,East Asia & Pacific,,,,,
Timor-Leste,1976,4.611,East Asia & Pacific,,,,,
Timor-Leste,1977,4.514,East Asia & Pacific,,,,,
Timor-Leste,1978,4.513,East Asia & Pacific,,,,,
Timor-Leste,1979,4.606,East Asia & Pacific,,,,,
Timor-Leste,1980,4.767,East Asia & Pacific,,,,,
Timor-Leste,1981,4.956,East Asia & Pacific,,,,,
Timor-Leste,1982,5.13,East Asia & Pacific,,,,,
Timor-Leste,1983,5.256,East Asia & Pacific,,,,,
Timor-Leste,1984,5.324,East Asia & Pacific,,,,,
Timor-Leste,1985,5.336,East Asia & Pacific,,,,,
Timor-Leste,1986,5.308,East Asia & Pacific,,,,,
Timor-Leste,1987,5.271,East Asia & Pacific,,,,,
Timor-Leste,1988,5.256,East Asia & Pacific,,,,,
Timor-Leste,1989,5.273,East Asia & Pacific,,,,,
Timor-Leste,1990,5.34,East Asia & Pacific,,,,,
Timor-Leste,1991,5.469,East Asia & Pacific,,,,,
Timor-Leste,1992,5.651,East Asia & Pacific,,,,,
Timor-Leste,1993,5.874,East Asia & Pacific,,,,,
Timor-Leste,1994,6.125,East Asia & Pacific,,,,,
Timor-Leste,1995,6.384,East Asia & Pacific,,,,,
Timor-Leste,1996,6.627,East Asia & Pacific,,,,,
Timor-Leste,1997,6.832,East Asia & Pacific,,,,,
Timor-Leste,1998,6.986,East Asia & Pacific,,,,,
Timor-Leste,1999,7.079,East Asia & Pacific,,,,,
Timor-Leste,2000,7.112,East Asia & Pacific,,,,,
Timor-Leste,2001,7.092,East Asia & Pacific,,,,,
Timor-Leste,2002,7.037,East Asia & Pacific,,,,,
Timor-Leste,2003,6.965,East Asia & Pacific,,,,,
Timor-Leste,2004,6.881,East Asia & Pacific,,,,,
Timor-Leste,2005,6.79,East Asia & Pacific,,,,,
Timor-Leste,2006,6.695,East Asia & Pacific,,,,,
Timor-Leste,2007,6.591,East Asia & Pacific,,,,,
Timor-Leste,2008,6.479,East Asia & Pacific,,,,,
Timor-Leste,2009,6.36,East Asia & Pacific,,,,,
Timor-Leste,2010,6.237,East Asia & Pacific,,,,,
Timor-Leste,2011,6.111,East Asia & Pacific,,,,,
Timor-Leste,2012,5.983,East Asia & Pacific,,,,,
Timor-Leste,2013,5.855,East Asia & Pacific,,,,,
Togo,1964,6.734,Sub-Saharan Africa,,,,,
Togo,1965,6.792,Sub-Saharan Africa,,,,,
Togo,1966,6.851,Sub-Saharan Africa,,,,,
Togo,1967,6.911,Sub-Saharan Africa,,,,,
Togo,1968,6.971,Sub-Saharan Africa,,,,,
Togo,1969,7.029,Sub-Saharan Africa,,,,,
Togo,1970,7.084,Sub-Saharan Africa,,,,,
Togo,1971,7.136,Sub-Saharan Africa,,,,,
Togo,1972,7.182,Sub-Saharan Africa,,,,,
Togo,1973,7.222,Sub-Saharan Africa,,,,,
Togo,1974,7.254,Sub-Saharan Africa,,,,,
Togo,1975,7.275,Sub-Saharan Africa,,,,,
Togo,1976,7.286,Sub-Saharan Africa,,,,,
Togo,1977,7.284,Sub-Saharan Africa,,,,,
Togo,1978,7.27,Sub-Saharan Africa,,,,,
Togo,1979,7.244,Sub-Saharan Africa,,,,,
Togo,1980,7.207,Sub-Saharan Africa,,,,,
Togo,1981,7.158,Sub-Saharan Africa,,,,,
Togo,1982,7.099,Sub-Saharan Africa,,,,,
Togo,1983,7.032,Sub-Saharan Africa,,,,,
Togo,1984,6.957,Sub-Saharan Africa,,,,,
Togo,1985,6.874,Sub-Saharan Africa,,,,,
Togo,1986,6.781,Sub-Saharan Africa,,,,,
Togo,1987,6.679,Sub-Saharan Africa,,,,,
Togo,1988,6.569,Sub-Saharan Africa,,,,,
Togo,1989,6.452,Sub-Saharan Africa,,,,,
Togo,1990,6.331,Sub-Saharan Africa,,,,,
Togo,1991,6.206,Sub-Saharan Africa,,,,,
Togo,1992,6.081,Sub-Saharan Africa,,,,,
Togo,1993,5.957,Sub-Saharan Africa,,,,,
Togo,1994,5.837,Sub-Saharan Africa,,,,,
Togo,1995,5.725,Sub-Saharan Africa,,,,,
Togo,1996,5.62,Sub-Saharan Africa,,,,,
Togo,1997,5.524,Sub-Saharan Africa,,,,,
Togo,1998,5.437,Sub-Saharan Africa,,,,,
Togo,1999,5.359,Sub-Saharan Africa,,,,,
Togo,2000,5.288,Sub-Saharan Africa,,,,,
Togo,2001,5.224,Sub-Saharan Africa,,,,,
Togo,2002,5.166,Sub-Saharan Africa,,,,,
Togo,2003,5.111,Sub-Saharan Africa,,,,,
Togo,2004,5.059,Sub-Saharan Africa,,,,,
Togo,2005,5.009,Sub-Saharan Africa,,,,,
Togo,2006,4.962,Sub-Saharan Africa,,,,,
Togo,2007,4.918,Sub-Saharan Africa,,,,,
Togo,2008,4.876,Sub-Saharan Africa,,,,,
Togo,2009,4.835,Sub-Saharan Africa,,,,,
Togo,2010,4.792,Sub-Saharan Africa,,,,,
Togo,2011,4.746,Sub-Saharan Africa,,,,,
Togo,2012,4.695,Sub-Saharan Africa,,,,,
Togo,2013,4.639,Sub-Saharan Africa,,,,,
Tonga,1964,7.117,East Asia & Pacific,,,,,
Tonga,1965,6.974,East Asia & Pacific,,,,,
Tonga,1966,6.795,East Asia & Pacific,,,,,
Tonga,1967,6.59,East Asia & Pacific,,,,,
Tonga,1968,6.371,East Asia & Pacific,,,,,
Tonga,1969,6.15,East Asia & Pacific,,,,,
Tonga,1970,5.941,East Asia & Pacific,,,,,
Tonga,1971,5.761,East Asia & Pacific,,,,,
Tonga,1972,5.616,East Asia & Pacific,,,,,
Tonga,1973,5.512,East Asia & Pacific,,,,,
Tonga,1974,5.449,East Asia & Pacific,,,,,
Tonga,1975,5.426,East Asia & Pacific,,,,,
Tonga,1976,5.438,East Asia & Pacific,,,,,
Tonga,1977,5.471,East Asia & Pacific,,,,,
Tonga,1978,5.509,East Asia & Pacific,,,,,
Tonga,1979,5.541,East Asia & Pacific,,,,,
Tonga,1980,5.553,East Asia & Pacific,,,,,
Tonga,1981,5.532,East Asia & Pacific,,,,,
Tonga,1982,5.475,East Asia & Pacific,,,,,
Tonga,1983,5.385,East Asia & Pacific,,,,,
Tonga,1984,5.266,East Asia & Pacific,,,,,
Tonga,1985,5.128,East Asia & Pacific,,,,,
Tonga,1986,4.989,East Asia & Pacific,,,,,
Tonga,1987,4.864,East Asia & Pacific,,,,,
Tonga,1988,4.763,East Asia & Pacific,,,,,
Tonga,1989,4.691,East Asia & Pacific,,,,,
Tonga,1990,4.644,East Asia & Pacific,,,,,
Tonga,1991,4.612,East Asia & Pacific,,,,,
Tonga,1992,4.583,East Asia & Pacific,,,,,
Tonga,1993,4.547,East Asia & Pacific,,,,,
Tonga,1994,4.501,East Asia & Pacific,,,,,
Tonga,1995,4.447,East Asia & Pacific,,,,,
Tonga,1996,4.391,East Asia & Pacific,,,,,
Tonga,1997,4.34,East Asia & Pacific,,,,,
Tonga,1998,4.3,East Asia & Pacific,,,,,
Tonga,1999,4.27,East Asia & Pacific,,,,,
Tonga,2000,4.25,East Asia & Pacific,,,,,
Tonga,2001,4.236,East Asia & Pacific,,,,,
Tonga,2002,4.221,East Asia & Pacific,,,,,
Tonga,2003,4.202,East Asia & Pacific,,,,,
Tonga,2004,4.177,East Asia & Pacific,,,,,
Tonga,2005,4.144,East Asia & Pacific,,,,,
Tonga,2006,4.104,East Asia & Pacific,,,,,
Tonga,2007,4.059,East Asia & Pacific,,,,,
Tonga,2008,4.012,East Asia & Pacific,,,,,
Tonga,2009,3.963,East Asia & Pacific,,,,,
Tonga,2010,3.914,East Asia & Pacific,,,,,
Tonga,2011,3.864,East Asia & Pacific,,,,,
Tonga,2012,3.815,East Asia & Pacific,,,,,
Tonga,2013,3.767,East Asia & Pacific,,,,,
Trinidad and Tobago,1964,4.664,America,,,,,
Trinidad and Tobago,1965,4.433,America,,,,,
Trinidad and Tobago,1966,4.2,America,,,,,
Trinidad and Tobago,1967,3.985,America,,,,,
Trinidad and Tobago,1968,3.802,America,,,,,
Trinidad and Tobago,1969,3.658,America,,,,,
Trinidad and Tobago,1970,3.554,America,,,,,
Trinidad and Tobago,1971,3.484,America,,,,,
Trinidad and Tobago,1972,3.432,America,,,,,
Trinidad and Tobago,1973,3.389,America,,,,,
Trinidad and Tobago,1974,3.349,America,,,,,
Trinidad and Tobago,1975,3.313,America,,,,,
Trinidad and Tobago,1976,3.287,America,,,,,
Trinidad and Tobago,1977,3.273,America,,,,,
Trinidad and Tobago,1978,3.271,America,,,,,
Trinidad and Tobago,1979,3.278,America,,,,,
Trinidad and Tobago,1980,3.284,America,,,,,
Trinidad and Tobago,1981,3.281,America,,,,,
Trinidad and Tobago,1982,3.261,America,,,,,
Trinidad and Tobago,1983,3.218,America,,,,,
Trinidad and Tobago,1984,3.151,America,,,,,
Trinidad and Tobago,1985,3.06,America,,,,,
Trinidad and Tobago,1986,2.949,America,,,,,
Trinidad and Tobago,1987,2.827,America,,,,,
Trinidad and Tobago,1988,2.7,America,,,,,
Trinidad and Tobago,1989,2.574,America,,,,,
Trinidad and Tobago,1990,2.453,America,,,,,
Trinidad and Tobago,1991,2.339,America,,,,,
Trinidad and Tobago,1992,2.231,America,,,,,
Trinidad and Tobago,1993,2.131,America,,,,,
Trinidad and Tobago,1994,2.04,America,,,,,
Trinidad and Tobago,1995,1.961,America,,,,,
Trinidad and Tobago,1996,1.896,America,,,,,
Trinidad and Tobago,1997,1.843,America,,,,,
Trinidad and Tobago,1998,1.801,America,,,,,
Trinidad and Tobago,1999,1.772,America,,,,,
Trinidad and Tobago,2000,1.753,America,,,,,
Trinidad and Tobago,2001,1.744,America,,,,,
Trinidad and Tobago,2002,1.744,America,,,,,
Trinidad and Tobago,2003,1.749,America,,,,,
Trinidad and Tobago,2004,1.758,America,,,,,
Trinidad and Tobago,2005,1.769,America,,,,,
Trinidad and Tobago,2006,1.779,America,,,,,
Trinidad and Tobago,2007,1.788,America,,,,,
Trinidad and Tobago,2008,1.796,America,,,,,
Trinidad and Tobago,2009,1.8,America,,,,,
Trinidad and Tobago,2010,1.802,America,,,,,
Trinidad and Tobago,2011,1.801,America,,,,,
Trinidad and Tobago,2012,1.799,America,,,,,
Trinidad and Tobago,2013,1.797,America,,,,,
Tunisia,1964,7.107,Middle East & North Africa,,,,,
Tunisia,1965,7.059,Middle East & North Africa,,,,,
Tunisia,1966,6.978,Middle East & North Africa,,,,,
Tunisia,1967,6.869,Middle East & North Africa,,,,,
Tunisia,1968,6.737,Middle East & North Africa,,,,,
Tunisia,1969,6.59,Middle East & North Africa,,,,,
Tunisia,1970,6.438,Middle East & North Africa,,,,,
Tunisia,1971,6.292,Middle East & North Africa,,,,,
Tunisia,1972,6.16,Middle East & North Africa,,,,,
Tunisia,1973,6.046,Middle East & North Africa,,,,,
Tunisia,1974,5.95,Middle East & North Africa,,,,,
Tunisia,1975,5.867,Middle East & North Africa,,,,,
Tunisia,1976,5.79,Middle East & North Africa,,,,,
Tunisia,1977,5.706,Middle East & North Africa,,,,,
Tunisia,1978,5.606,Middle East & North Africa,,,,,
Tunisia,1979,5.488,Middle East & North Africa,,,,,
Tunisia,1980,5.349,Middle East & North Africa,,,,,
Tunisia,1981,5.189,Middle East & North Africa,,,,,
Tunisia,1982,5.015,Middle East & North Africa,,,,,
Tunisia,1983,4.833,Middle East & North Africa,,,,,
Tunisia,1984,4.645,Middle East & North Africa,,,,,
Tunisia,1985,4.454,Middle East & North Africa,,,,,
Tunisia,1986,4.265,Middle East & North Africa,,,,,
Tunisia,1987,4.077,Middle East & North Africa,,,,,
Tunisia,1988,3.893,Middle East & North Africa,,,,,
Tunisia,1989,3.714,Middle East & North Africa,,,,,
Tunisia,1990,3.538,Middle East & North Africa,,,,,
Tunisia,1991,3.363,Middle East & North Africa,,,,,
Tunisia,1992,3.188,Middle East & North Africa,,,,,
Tunisia,1993,3.013,Middle East & North Africa,,,,,
Tunisia,1994,2.841,Middle East & North Africa,,,,,
Tunisia,1995,2.676,Middle East & North Africa,,,,,
Tunisia,1996,2.524,Middle East & North Africa,,,,,
Tunisia,1997,2.389,Middle East & North Africa,,,,,
Tunisia,1998,2.275,Middle East & North Africa,,,,,
Tunisia,1999,2.183,Middle East & North Africa,,,,,
Tunisia,2000,2.114,Middle East & North Africa,,,,,
Tunisia,2001,2.068,Middle East & North Africa,,,,,
Tunisia,2002,2.041,Middle East & North Africa,,,,,
Tunisia,2003,2.027,Middle East & North Africa,,,,,
Tunisia,2004,2.023,Middle East & North Africa,,,,,
Tunisia,2005,2.025,Middle East & North Africa,,,,,
Tunisia,2006,2.031,Middle East & North Africa,,,,,
Tunisia,2007,2.038,Middle East & North Africa,,,,,
Tunisia,2008,2.044,Middle East & North Africa,,,,,
Tunisia,2009,2.046,Middle East & North Africa,,,,,
Tunisia,2010,2.044,Middle East & North Africa,,,,,
Tunisia,2011,2.036,Middle East & North Africa,,,,,
Tunisia,2012,2.023,Middle East & North Africa,,,,,
Tunisia,2013,2.008,Middle East & North Africa,,,,,
Turkey,1964,6.029,Europe & Central Asia,,,,,
Turkey,1965,5.951,Europe & Central Asia,,,,,
Turkey,1966,5.874,Europe & Central Asia,,,,,
Turkey,1967,5.797,Europe & Central Asia,,,,,
Turkey,1968,5.721,Europe & Central Asia,,,,,
Turkey,1969,5.644,Europe & Central Asia,,,,,
Turkey,1970,5.563,Europe & Central Asia,,,,,
Turkey,1971,5.475,Europe & Central Asia,,,,,
Turkey,1972,5.375,Europe & Central Asia,,,,,
Turkey,1973,5.263,Europe & Central Asia,,,,,
Turkey,1974,5.14,Europe & Central Asia,,,,,
Turkey,1975,5.008,Europe & Central Asia,,,,,
Turkey,1976,4.872,Europe & Central Asia,,,,,
Turkey,1977,4.738,Europe & Central Asia,,,,,
Turkey,1978,4.608,Europe & Central Asia,,,,,
Turkey,1979,4.483,Europe & Central Asia,,,,,
Turkey,1980,4.361,Europe & Central Asia,,,,,
Turkey,1981,4.239,Europe & Central Asia,,,,,
Turkey,1982,4.114,Europe & Central Asia,,,,,
Turkey,1983,3.982,Europe & Central Asia,,,,,
Turkey,1984,3.844,Europe & Central Asia,,,,,
Turkey,1985,3.704,Europe & Central Asia,,,,,
Turkey,1986,3.563,Europe & Central Asia,,,,,
Turkey,1987,3.427,Europe & Central Asia,,,,,
Turkey,1988,3.3,Europe & Central Asia,,,,,
Turkey,1989,3.183,Europe & Central Asia,,,,,
Turkey,1990,3.078,Europe & Central Asia,,,,,
Turkey,1991,2.987,Europe & Central Asia,,,,,
Turkey,1992,2.906,Europe & Central Asia,,,,,
Turkey,1993,2.835,Europe & Central Asia,,,,,
Turkey,1994,2.772,Europe & Central Asia,,,,,
Turkey,1995,2.715,Europe & Central Asia,,,,,
Turkey,1996,2.661,Europe & Central Asia,,,,,
Turkey,1997,2.609,Europe & Central Asia,,,,,
Turkey,1998,2.557,Europe & Central Asia,,,,,
Turkey,1999,2.506,Europe & Central Asia,,,,,
Turkey,2000,2.454,Europe & Central Asia,,,,,
Turkey,2001,2.404,Europe & Central Asia,,,,,
Turkey,2002,2.356,Europe & Central Asia,,,,,
Turkey,2003,2.311,Europe & Central Asia,,,,,
Turkey,2004,2.27,Europe & Central Asia,,,,,
Turkey,2005,2.234,Europe & Central Asia,,,,,
Turkey,2006,2.202,Europe & Central Asia,,,,,
Turkey,2007,2.173,Europe & Central Asia,,,,,
Turkey,2008,2.147,Europe & Central Asia,,,,,
Turkey,2009,2.123,Europe & Central Asia,,,,,
Turkey,2010,2.101,Europe & Central Asia,,,,,
Turkey,2011,2.08,Europe & Central Asia,,,,,
Turkey,2012,2.06,Europe & Central Asia,,,,,
Turkey,2013,2.041,Europe & Central Asia,,,,,
Turkmenistan,1964,6.663,Europe & Central Asia,,,,,
Turkmenistan,1965,6.616,Europe & Central Asia,,,,,
Turkmenistan,1966,6.545,Europe & Central Asia,,,,,
Turkmenistan,1967,6.469,Europe & Central Asia,,,,,
Turkmenistan,1968,6.403,Europe & Central Asia,,,,,
Turkmenistan,1969,6.35,Europe & Central Asia,,,,,
Turkmenistan,1970,6.302,Europe & Central Asia,,,,,
Turkmenistan,1971,6.249,Europe & Central Asia,,,,,
Turkmenistan,1972,6.175,Europe & Central Asia,,,,,
Turkmenistan,1973,6.071,Europe & Central Asia,,,,,
Turkmenistan,1974,5.939,Europe & Central Asia,,,,,
Turkmenistan,1975,5.783,Europe & Central Asia,,,,,
Turkmenistan,1976,5.612,Europe & Central Asia,,,,,
Turkmenistan,1977,5.441,Europe & Central Asia,,,,,
Turkmenistan,1978,5.279,Europe & Central Asia,,,,,
Turkmenistan,1979,5.135,Europe & Central Asia,,,,,
Turkmenistan,1980,5.012,Europe & Central Asia,,,,,
Turkmenistan,1981,4.915,Europe & Central Asia,,,,,
Turkmenistan,1982,4.836,Europe & Central Asia,,,,,
Turkmenistan,1983,4.772,Europe & Central Asia,,,,,
Turkmenistan,1984,4.718,Europe & Central Asia,,,,,
Turkmenistan,1985,4.669,Europe & Central Asia,,,,,
Turkmenistan,1986,4.623,Europe & Central Asia,,,,,
Turkmenistan,1987,4.572,Europe & Central Asia,,,,,
Turkmenistan,1988,4.513,Europe & Central Asia,,,,,
Turkmenistan,1989,4.44,Europe & Central Asia,,,,,
Turkmenistan,1990,4.345,Europe & Central Asia,,,,,
Turkmenistan,1991,4.222,Europe & Central Asia,,,,,
Turkmenistan,1992,4.071,Europe & Central Asia,,,,,
Turkmenistan,1993,3.898,Europe & Central Asia,,,,,
Turkmenistan,1994,3.707,Europe & Central Asia,,,,,
Turkmenistan,1995,3.512,Europe & Central Asia,,,,,
Turkmenistan,1996,3.325,Europe & Central Asia,,,,,
Turkmenistan,1997,3.159,Europe & Central Asia,,,,,
Turkmenistan,1998,3.021,Europe & Central Asia,,,,,
Turkmenistan,1999,2.914,Europe & Central Asia,,,,,
Turkmenistan,2000,2.837,Europe & Central Asia,,,,,
Turkmenistan,2001,2.783,Europe & Central Asia,,,,,
Turkmenistan,2002,2.741,Europe & Central Asia,,,,,
Turkmenistan,2003,2.701,Europe & Central Asia,,,,,
Turkmenistan,2004,2.66,Europe & Central Asia,,,,,
Turkmenistan,2005,2.615,Europe & Central Asia,,,,,
Turkmenistan,2006,2.569,Europe & Central Asia,,,,,
Turkmenistan,2007,2.523,Europe & Central Asia,,,,,
Turkmenistan,2008,2.482,Europe & Central Asia,,,,,
Turkmenistan,2009,2.445,Europe & Central Asia,,,,,
Turkmenistan,2010,2.412,Europe & Central Asia,,,,,
Turkmenistan,2011,2.381,Europe & Central Asia,,,,,
Turkmenistan,2012,2.353,Europe & Central Asia,,,,,
Turkmenistan,2013,2.326,Europe & Central Asia,,,,,
Uganda,1964,7.078,Sub-Saharan Africa,,,,,
Uganda,1965,7.094,Sub-Saharan Africa,,,,,
Uganda,1966,7.106,Sub-Saharan Africa,,,,,
Uganda,1967,7.113,Sub-Saharan Africa,,,,,
Uganda,1968,7.117,Sub-Saharan Africa,,,,,
Uganda,1969,7.118,Sub-Saharan Africa,,,,,
Uganda,1970,7.115,Sub-Saharan Africa,,,,,
Uganda,1971,7.111,Sub-Saharan Africa,,,,,
Uganda,1972,7.107,Sub-Saharan Africa,,,,,
Uganda,1973,7.103,Sub-Saharan Africa,,,,,
Uganda,1974,7.1,Sub-Saharan Africa,,,,,
Uganda,1975,7.099,Sub-Saharan Africa,,,,,
Uganda,1976,7.099,Sub-Saharan Africa,,,,,
Uganda,1977,7.099,Sub-Saharan Africa,,,,,
Uganda,1978,7.099,Sub-Saharan Africa,,,,,
Uganda,1979,7.1,Sub-Saharan Africa,,,,,
Uganda,1980,7.1,Sub-Saharan Africa,,,,,
Uganda,1981,7.101,Sub-Saharan Africa,,,,,
Uganda,1982,7.101,Sub-Saharan Africa,,,,,
Uganda,1983,7.102,Sub-Saharan Africa,,,,,
Uganda,1984,7.103,Sub-Saharan Africa,,,,,
Uganda,1985,7.103,Sub-Saharan Africa,,,,,
Uganda,1986,7.103,Sub-Saharan Africa,,,,,
Uganda,1987,7.102,Sub-Saharan Africa,,,,,
Uganda,1988,7.1,Sub-Saharan Africa,,,,,
Uganda,1989,7.097,Sub-Saharan Africa,,,,,
Uganda,1990,7.091,Sub-Saharan Africa,,,,,
Uganda,1991,7.082,Sub-Saharan Africa,,,,,
Uganda,1992,7.071,Sub-Saharan Africa,,,,,
Uganda,1993,7.057,Sub-Saharan Africa,,,,,
Uganda,1994,7.039,Sub-Saharan Africa,,,,,
Uganda,1995,7.018,Sub-Saharan Africa,,,,,
Uganda,1996,6.994,Sub-Saharan Africa,,,,,
Uganda,1997,6.967,Sub-Saharan Africa,,,,,
Uganda,1998,6.937,Sub-Saharan Africa,,,,,
Uganda,1999,6.903,Sub-Saharan Africa,,,,,
Uganda,2000,6.865,Sub-Saharan Africa,,,,,
Uganda,2001,6.822,Sub-Saharan Africa,,,,,
Uganda,2002,6.772,Sub-Saharan Africa,,,,,
Uganda,2003,6.716,Sub-Saharan Africa,,,,,
Uganda,2004,6.653,Sub-Saharan Africa,,,,,
Uganda,2005,6.583,Sub-Saharan Africa,,,,,
Uganda,2006,6.507,Sub-Saharan Africa,,,,,
Uganda,2007,6.425,Sub-Saharan Africa,,,,,
Uganda,2008,6.338,Sub-Saharan Africa,,,,,
Uganda,2009,6.248,Sub-Saharan Africa,,,,,
Uganda,2010,6.155,Sub-Saharan Africa,,,,,
Uganda,2011,6.06,Sub-Saharan Africa,,,,,
Uganda,2012,5.964,Sub-Saharan Africa,,,,,
Uganda,2013,5.867,Sub-Saharan Africa,,,,,
Ukraine,1964,2.07,Europe & Central Asia,,,,,
Ukraine,1965,2.032,Europe & Central Asia,,,,,
Ukraine,1966,2.015,Europe & Central Asia,,,,,
Ukraine,1967,2.014,Europe & Central Asia,,,,,
Ukraine,1968,2.021,Europe & Central Asia,,,,,
Ukraine,1969,2.034,Europe & Central Asia,,,,,
Ukraine,1970,2.047,Europe & Central Asia,,,,,
Ukraine,1971,2.056,Europe & Central Asia,,,,,
Ukraine,1972,2.059,Europe & Central Asia,,,,,
Ukraine,1973,2.056,Europe & Central Asia,,,,,
