Country,Year,life,region
Sudan,1964,49.848,Sub-Saharan Africa
Sudan,1965,50.254,Sub-Saharan Africa
Sudan,1966,50.66,Sub-Saharan Africa
Sudan,1967,51.065,Sub-Saharan Africa
Sudan,1968,51.466,Sub-Saharan Africa
Sudan,1969,51.857,Sub-Saharan Africa
Sudan,1970,52.231,Sub-Saharan Africa
Sudan,1971,52.579,Sub-Saharan Africa
Sudan,1972,52.897,Sub-Saharan Africa
Sudan,1973,53.18,Sub-Saharan Africa
Sudan,1974,53.426,Sub-Saharan Africa
Sudan,1975,53.633,Sub-Saharan Africa
Sudan,1976,53.803,Sub-Saharan Africa
Sudan,1977,53.942,Sub-Saharan Africa
Sudan,1978,54.057,Sub-Saharan Africa
Sudan,1979,54.157,Sub-Saharan Africa
Sudan,1980,54.249,Sub-Saharan Africa
Sudan,1981,54.338,Sub-Saharan Africa
Sudan,1982,54.431,Sub-Saharan Africa
Sudan,1983,54.53,Sub-Saharan Africa
Sudan,1984,54.641,Sub-Saharan Africa
Sudan,1985,54.765,Sub-Saharan Africa
Sudan,1986,54.901,Sub-Saharan Africa
Sudan,1987,55.046,Sub-Saharan Africa
Sudan,1988,55.197,Sub-Saharan Africa
Sudan,1989,55.355,Sub-Saharan Africa
Sudan,1990,55.522,Sub-Saharan Africa
Sudan,1991,55.699,Sub-Saharan Africa
Sudan,1992,55.887,Sub-Saharan Africa
Sudan,1993,56.089,Sub-Saharan Africa
Sudan,1994,56.305,Sub-Saharan Africa
Sudan,1995,56.539,Sub-Saharan Africa
Sudan,1996,56.79,Sub-Saharan Africa
Sudan,1997,57.059,Sub-Saharan Africa
Sudan,1998,57.346,Sub-Saharan Africa
Sudan,1999,57.651,Sub-Saharan Africa
Sudan,2000,57.979,Sub-Saharan Africa
Sudan,2001,58.333,Sub-Saharan Africa
Sudan,2002,58.713,Sub-Saharan Africa
Sudan,2003,59.113,Sub-Saharan Africa
Sudan,2004,59.524,Sub-Saharan Africa
Sudan,2005,59.931,Sub-Saharan Africa
Sudan,2006,60.317,Sub-Saharan Africa
Sudan,2007,60.671,Sub-Saharan Africa
Sudan,2008,60.986,Sub-Saharan Africa
Sudan,2009,61.258,Sub-Saharan Africa
Sudan,2010,61.49,Sub-Saharan Africa
Sudan,2011,61.691,Sub-Saharan Africa
Sudan,2012,61.875,Sub-Saharan Africa
Sudan,2013,62.055,Sub-Saharan Africa
Suriname,1964,61.117,America
Suriname,1965,61.491,America
Suriname,1966,61.867,America
Suriname,1967,62.239,America
Suriname,1968,62.599,America
Suriname,1969,62.943,America
Suriname,1970,63.268,America
Suriname,1971,63.568,America
Suriname,1972,63.844,America
Suriname,1973,64.1,America
Suriname,1974,64.339,America
Suriname,1975,64.571,America
Suriname,1976,64.806,America
Suriname,1977,65.053,America
Suriname,1978,65.314,America
Suriname,1979,65.587,America
Suriname,1980,65.862,America
Suriname,1981,66.128,America
Suriname,1982,66.37,America
Suriname,1983,66.581,America
Suriname,1984,66.758,America
Suriname,1985,66.901,America
Suriname,1986,67.018,America
Suriname,1987,67.119,America
Suriname,1988,67.214,America
Suriname,1989,67.305,America
Suriname,1990,67.393,America
Suriname,1991,67.477,America
Suriname,1992,67.553,America
Suriname,1993,67.619,America
Suriname,1994,67.675,America
Suriname,1995,67.72,America
Suriname,1996,67.75,America
Suriname,1997,67.77,America
Suriname,1998,67.785,America
Suriname,1999,67.807,America
Suriname,2000,67.851,America
Suriname,2001,67.935,America
Suriname,2002,68.071,America
Suriname,2003,68.261,America
Suriname,2004,68.503,America
Suriname,2005,68.788,America
Suriname,2006,69.102,America
Suriname,2007,69.424,America
Suriname,2008,69.739,America
Suriname,2009,70.036,America
Suriname,2010,70.309,America
Suriname,2011,70.559,America
Suriname,2012,70.794,America
Suriname,2013,71.019,America
Swaziland,1964,45.452,Sub-Saharan Africa
Swaziland,1965,45.767,Sub-Saharan Africa
Swaziland,1966,46.123,Sub-Saharan Africa
Swaziland,1967,46.527,Sub-Saharan Africa
Swaziland,1968,46.982,Sub-Saharan Africa
Swaziland,1969,47.491,Sub-Saharan Africa
Swaziland,1970,48.045,Sub-Saharan Africa
Swaziland,1971,48.633,Sub-Saharan Africa
Swaziland,1972,49.238,Sub-Saharan Africa
Swaziland,1973,49.848,Sub-Saharan Africa
Swaziland,1974,50.457,Sub-Saharan Africa
Swaziland,1975,51.067,Sub-Saharan Africa
Swaziland,1976,51.686,Sub-Saharan Africa
Swaziland,1977,52.322,Sub-Saharan Africa
Swaziland,1978,52.977,Sub-Saharan Africa
Swaziland,1979,53.646,Sub-Saharan Africa
Swaziland,1980,54.323,Sub-Saharan Africa
Swaziland,1981,55.002,Sub-Saharan Africa
Swaziland,1982,55.67,Sub-Saharan Africa
Swaziland,1983,56.312,Sub-Saharan Africa
Swaziland,1984,56.914,Sub-Saharan Africa
Swaziland,1985,57.476,Sub-Saharan Africa
Swaziland,1986,58.008,Sub-Saharan Africa
Swaziland,1987,58.504,Sub-Saharan Africa
Swaziland,1988,58.94,Sub-Saharan Africa
Swaziland,1989,59.28,Sub-Saharan Africa
Swaziland,1990,59.458,Sub-Saharan Africa
Swaziland,1991,59.405,Sub-Saharan Africa
Swaziland,1992,59.086,Sub-Saharan Africa
Swaziland,1993,58.486,Sub-Saharan Africa
Swaziland,1994,57.613,Sub-Saharan Africa
Swaziland,1995,56.469,Sub-Saharan Africa
Swaziland,1996,55.068,Sub-Saharan Africa
Swaziland,1997,53.488,Sub-Saharan Africa
Swaziland,1998,51.828,Sub-Saharan Africa
Swaziland,1999,50.187,Sub-Saharan Africa
Swaziland,2000,48.689,Sub-Saharan Africa
Swaziland,2001,47.457,Sub-Saharan Africa
Swaziland,2002,46.546,Sub-Saharan Africa
Swaziland,2003,45.983,Sub-Saharan Africa
Swaziland,2004,45.773,Sub-Saharan Africa
Swaziland,2005,45.891,Sub-Saharan Africa
Swaziland,2006,46.276,Sub-Saharan Africa
Swaziland,2007,46.811,Sub-Saharan Africa
Swaziland,2008,47.389,Sub-Saharan Africa
Swaziland,2009,47.94,Sub-Saharan Africa
Swaziland,2010,48.398,Sub-Saharan Africa
Swaziland,2011,48.717,Sub-Saharan Africa
Swaziland,2012,48.91,Sub-Saharan Africa
Swaziland,2013,49,Sub-Saharan Africa
Sweden,1964,73.73,Europe & Central Asia
Sweden,1965,73.88,Europe & Central Asia
Sweden,1966,74.13,Europe & Central Asia
Sweden,1967,74.16,Europe & Central Asia
Sweden,1968,74.03,Europe & Central Asia
Sweden,1969,74.15,Europe & Central Asia
Sweden,1970,74.7,Europe & Central Asia
Sweden,1971,74.62,Europe & Central Asia
Sweden,1972,74.72,Europe & Central Asia
Sweden,1973,74.88,Europe & Central Asia
Sweden,1974,74.99,Europe & Central Asia
Sweden,1975,75,Europe & Central Asia
Sweden,1976,75.01,Europe & Central Asia
Sweden,1977,75.44,Europe & Central Asia
Sweden,1978,75.53,Europe & Central Asia
Sweden,1979,75.57,Europe & Central Asia
Sweden,1980,75.8,Europe & Central Asia
Sweden,1981,76.1,Europe & Central Asia
Sweden,1982,76.42,Europe & Central Asia
Sweden,1983,76.66,Europe & Central Asia
Sweden,1984,76.92,Europe & Central Asia
Sweden,1985,76.78,Europe & Central Asia
Sweden,1986,77.04,Europe & Central Asia
Sweden,1987,77.19,Europe & Central Asia
Sweden,1988,77.08,Europe & Central Asia
Sweden,1989,77.74,Europe & Central Asia
Sweden,1990,77.67,Europe & Central Asia
Sweden,1991,77.81,Europe & Central Asia
Sweden,1992,78.16,Europe & Central Asia
Sweden,1993,78.24,Europe & Central Asia
Sweden,1994,78.86,Europe & Central Asia
Sweden,1995,78.94,Europe & Central Asia
Sweden,1996,79.15,Europe & Central Asia
Sweden,1997,79.39,Europe & Central Asia
Sweden,1998,79.53,Europe & Central Asia
Sweden,1999,79.61,Europe & Central Asia
Sweden,2000,79.84,Europe & Central Asia
Sweden,2001,79.93,Europe & Central Asia
Sweden,2002,80.04,Europe & Central Asia
Sweden,2003,80.33,Europe & Central Asia
Sweden,2004,80.67,Europe & Central Asia
Sweden,2005,80.75,Europe & Central Asia
Sweden,2006,80.95,Europe & Central Asia
Sweden,2007,81.08,Europe & Central Asia
Sweden,2008,80.973,Europe & Central Asia
Sweden,2009,81.282,Europe & Central Asia
Sweden,2010,81.426,Europe & Central Asia
Sweden,2011,81.56,Europe & Central Asia
Sweden,2012,81.69,Europe & Central Asia
Sweden,2013,81.818,Europe & Central Asia
Switzerland,1964,72.2,Europe & Central Asia
Switzerland,1965,72.33,Europe & Central Asia
Switzerland,1966,72.47,Europe & Central Asia
Switzerland,1967,72.77,Europe & Central Asia
Switzerland,1968,72.72,Europe & Central Asia
Switzerland,1969,72.73,Europe & Central Asia
Switzerland,1970,73.14,Europe & Central Asia
Switzerland,1971,73.26,Europe & Central Asia
Switzerland,1972,73.78,Europe & Central Asia
Switzerland,1973,74.08,Europe & Central Asia
Switzerland,1974,74.43,Europe & Central Asia
Switzerland,1975,74.82,Europe & Central Asia
Switzerland,1976,74.94,Europe & Central Asia
Switzerland,1977,75.39,Europe & Central Asia
Switzerland,1978,75.34,Europe & Central Asia
Switzerland,1979,75.64,Europe & Central Asia
Switzerland,1980,75.64,Europe & Central Asia
Switzerland,1981,75.87,Europe & Central Asia
Switzerland,1982,76.21,Europe & Central Asia
Switzerland,1983,76.22,Europe & Central Asia
Switzerland,1984,76.82,Europe & Central Asia
Switzerland,1985,76.94,Europe & Central Asia
Switzerland,1986,77.11,Europe & Central Asia
Switzerland,1987,77.41,Europe & Central Asia
Switzerland,1988,77.43,Europe & Central Asia
Switzerland,1989,77.62,Europe & Central Asia
Switzerland,1990,77.44,Europe & Central Asia
Switzerland,1991,77.72,Europe & Central Asia
Switzerland,1992,78.02,Europe & Central Asia
Switzerland,1993,78.31,Europe & Central Asia
Switzerland,1994,78.6,Europe & Central Asia
Switzerland,1995,78.68,Europe & Central Asia
Switzerland,1996,79.17,Europe & Central Asia
Switzerland,1997,79.37,Europe & Central Asia
Switzerland,1998,79.62,Europe & Central Asia
Switzerland,1999,79.88,Europe & Central Asia
Switzerland,2000,79.99,Europe & Central Asia
Switzerland,2001,80.41,Europe & Central Asia
Switzerland,2002,80.62,Europe & Central Asia
Switzerland,2003,80.72,Europe & Central Asia
Switzerland,2004,81.28,Europe & Central Asia
Switzerland,2005,81.45,Europe & Central Asia
Switzerland,2006,81.75,Europe & Central Asia
Switzerland,2007,81.94,Europe & Central Asia
Switzerland,2008,81.898,Europe & Central Asia
Switzerland,2009,82.032,Europe & Central Asia
Switzerland,2010,82.192,Europe & Central Asia
Switzerland,2011,82.336,Europe & Central Asia
Switzerland,2012,82.471,Europe & Central Asia
Switzerland,2013,82.604,Europe & Central Asia
Syria,1964,55.028,Middle East & North Africa
Syria,1965,55.644,Middle East & North Africa
Syria,1966,56.294,Middle East & North Africa
Syria,1967,56.976,Middle East & North Africa
Syria,1968,57.686,Middle East & North Africa
Syria,1969,58.418,Middle East & North Africa
Syria,1970,59.164,Middle East & North Africa
Syria,1971,59.915,Middle East & North Africa
Syria,1972,60.658,Middle East & North Africa
Syria,1973,61.386,Middle East & North Africa
Syria,1974,62.09,Middle East & North Africa
Syria,1975,62.768,Middle East & North Africa
Syria,1976,63.418,Middle East & North Africa
Syria,1977,64.045,Middle East & North Africa
Syria,1978,64.653,Middle East & North Africa
Syria,1979,65.241,Middle East & North Africa
Syria,1980,65.807,Middle East & North Africa
Syria,1981,66.349,Middle East & North Africa
Syria,1982,66.867,Middle East & North Africa
Syria,1983,67.361,Middle East & North Africa
Syria,1984,67.831,Middle East & North Africa
Syria,1985,68.278,Middle East & North Africa
Syria,1986,68.705,Middle East & North Africa
Syria,1987,69.114,Middle East & North Africa
Syria,1988,69.507,Middle East & North Africa
Syria,1989,69.887,Middle East & North Africa
Syria,1990,70.253,Middle East & North Africa
Syria,1991,70.608,Middle East & North Africa
Syria,1992,70.949,Middle East & North Africa
Syria,1993,71.279,Middle East & North Africa
Syria,1994,71.596,Middle East & North Africa
Syria,1995,71.904,Middle East & North Africa
Syria,1996,72.202,Middle East & North Africa
Syria,1997,72.491,Middle East & North Africa
Syria,1998,72.772,Middle East & North Africa
Syria,1999,73.046,Middle East & North Africa
Syria,2000,73.316,Middle East & North Africa
Syria,2001,73.59,Middle East & North Africa
Syria,2002,73.867,Middle East & North Africa
Syria,2003,74.141,Middle East & North Africa
Syria,2004,74.402,Middle East & North Africa
Syria,2005,74.625,Middle East & North Africa
Syria,2006,74.783,Middle East & North Africa
Syria,2007,74.861,Middle East & North Africa
Syria,2008,74.861,Middle East & North Africa
Syria,2009,74.795,Middle East & North Africa
Syria,2010,74.693,Middle East & North Africa
Syria,2011,74.2,Middle East & North Africa
Syria,2012,72,Middle East & North Africa
Syria,2013,71,Middle East & North Africa
Taiwan,1964,66.7,East Asia & Pacific
Taiwan,1965,67.4,East Asia & Pacific
Taiwan,1966,67.4,East Asia & Pacific
Taiwan,1967,67.5,East Asia & Pacific
Taiwan,1968,67.6,East Asia & Pacific
Taiwan,1969,68.6,East Asia & Pacific
Taiwan,1970,68.65,East Asia & Pacific
Taiwan,1971,69.06,East Asia & Pacific
Taiwan,1972,69.35,East Asia & Pacific
Taiwan,1973,69.4,East Asia & Pacific
Taiwan,1974,69.77,East Asia & Pacific
Taiwan,1975,70.02,East Asia & Pacific
Taiwan,1976,70.38,East Asia & Pacific
Taiwan,1977,70.55,East Asia & Pacific
Taiwan,1978,71.12,East Asia & Pacific
Taiwan,1979,71.25,East Asia & Pacific
Taiwan,1980,71.5,East Asia & Pacific
Taiwan,1981,71.6,East Asia & Pacific
Taiwan,1982,72.11,East Asia & Pacific
Taiwan,1983,72.09,East Asia & Pacific
Taiwan,1984,72.75,East Asia & Pacific
Taiwan,1985,72.94,East Asia & Pacific
Taiwan,1986,73.07,East Asia & Pacific
Taiwan,1987,73.36,East Asia & Pacific
Taiwan,1988,73.18,East Asia & Pacific
Taiwan,1989,73.49,East Asia & Pacific
Taiwan,1990,73.76,East Asia & Pacific
Taiwan,1991,74.24,East Asia & Pacific
Taiwan,1992,74.21,East Asia & Pacific
Taiwan,1993,74.51,East Asia & Pacific
Taiwan,1994,74.66,East Asia & Pacific
Taiwan,1995,74.47,East Asia & Pacific
Taiwan,1996,74.65,East Asia & Pacific
Taiwan,1997,75.18,East Asia & Pacific
Taiwan,1998,75.36,East Asia & Pacific
Taiwan,1999,75.46,East Asia & Pacific
Taiwan,2000,76.02,East Asia & Pacific
Taiwan,2001,76.39,East Asia & Pacific
Taiwan,2002,76.88,East Asia & Pacific
Taiwan,2003,77.09,East Asia & Pacific
Taiwan,2004,77.19,East Asia & Pacific
Taiwan,2005,77.21,East Asia & Pacific
Taiwan,2006,77.93,East Asia & Pacific
Taiwan,2007,78.12,East Asia & Pacific
Taiwan,2008,78.34,East Asia & Pacific
Taiwan,2009,78.81,East Asia & Pacific
Taiwan,2010,79.15,East Asia & Pacific
Taiwan,2011,79.15,East Asia & Pacific
Taiwan,2012,79.45,East Asia & Pacific
Taiwan,2013,79.75,East Asia & Pacific
Tajikistan,1964,57.84,Europe & Central Asia
Tajikistan,1965,58.258,Europe & Central Asia
Tajikistan,1966,58.667,Europe & Central Asia
Tajikistan,1967,59.063,Europe & Central Asia
Tajikistan,1968,59.44,Europe & Central Asia
Tajikistan,1969,59.796,Europe & Central Asia
Tajikistan,1970,60.127,Europe & Central Asia
Tajikistan,1971,60.43,Europe & Central Asia
Tajikistan,1972,60.709,Europe & Central Asia
Tajikistan,1973,60.965,Europe & Central Asia
Tajikistan,1974,61.201,Europe & Central Asia
Tajikistan,1975,61.42,Europe & Central Asia
Tajikistan,1976,61.625,Europe & Central Asia
Tajikistan,1977,61.82,Europe & Central Asia
Tajikistan,1978,62.008,Europe & Central Asia
Tajikistan,1979,62.192,Europe & Central Asia
Tajikistan,1980,62.381,Europe & Central Asia
Tajikistan,1981,62.587,Europe & Central Asia
Tajikistan,1982,62.806,Europe & Central Asia
Tajikistan,1983,63.03,Europe & Central Asia
Tajikistan,1984,63.245,Europe & Central Asia
Tajikistan,1985,63.418,Europe & Central Asia
Tajikistan,1986,63.509,Europe & Central Asia
Tajikistan,1987,63.498,Europe & Central Asia
Tajikistan,1988,63.386,Europe & Central Asia
Tajikistan,1989,63.184,Europe & Central Asia
Tajikistan,1990,62.927,Europe & Central Asia
Tajikistan,1991,62.661,Europe & Central Asia
Tajikistan,1992,62.435,Europe & Central Asia
Tajikistan,1993,62.29,Europe & Central Asia
Tajikistan,1994,62.245,Europe & Central Asia
Tajikistan,1995,62.307,Europe & Central Asia
Tajikistan,1996,62.467,Europe & Central Asia
Tajikistan,1997,62.694,Europe & Central Asia
Tajikistan,1998,62.96,Europe & Central Asia
Tajikistan,1999,63.254,Europe & Central Asia
Tajikistan,2000,63.57,Europe & Central Asia
Tajikistan,2001,63.912,Europe & Central Asia
Tajikistan,2002,64.279,Europe & Central Asia
Tajikistan,2003,64.666,Europe & Central Asia
Tajikistan,2004,65.062,Europe & Central Asia
Tajikistan,2005,65.449,Europe & Central Asia
Tajikistan,2006,65.809,Europe & Central Asia
Tajikistan,2007,66.132,Europe & Central Asia
Tajikistan,2008,66.41,Europe & Central Asia
Tajikistan,2009,66.642,Europe & Central Asia
Tajikistan,2010,66.83,Europe & Central Asia
Tajikistan,2011,66.983,Europe & Central Asia
Tajikistan,2012,67.118,Europe & Central Asia
Tajikistan,2013,67.248,Europe & Central Asia
Tanzania,1964,44.731,Sub-Saharan Africa
Tanzania,1965,45.022,Sub-Saharan Africa
Tanzania,1966,45.33,Sub-Saharan Africa
Tanzania,1967,45.653,Sub-Saharan Africa
Tanzania,1968,45.99,Sub-Saharan Africa
Tanzania,1969,46.342,Sub-Saharan Africa
Tanzania,1970,46.714,Sub-Saharan Africa
Tanzania,1971,47.115,Sub-Saharan Africa
Tanzania,1972,47.543,Sub-Saharan Africa
Tanzania,1973,47.993,Sub-Saharan Africa
Tanzania,1974,48.452,Sub-Saharan Africa
Tanzania,1975,48.904,Sub-Saharan Africa
Tanzania,1976,49.329,Sub-Saharan Africa
Tanzania,1977,49.712,Sub-Saharan Africa
Tanzania,1978,50.042,Sub-Saharan Africa
Tanzania,1979,50.313,Sub-Saharan Africa
Tanzania,1980,50.531,Sub-Saharan Africa
Tanzania,1981,50.711,Sub-Saharan Africa
Tanzania,1982,50.866,Sub-Saharan Africa
Tanzania,1983,51.005,Sub-Saharan Africa
Tanzania,1984,51.124,Sub-Saharan Africa
Tanzania,1985,51.205,Sub-Saharan Africa
Tanzania,1986,51.22,Sub-Saharan Africa
Tanzania,1987,51.155,Sub-Saharan Africa
Tanzania,1988,51.004,Sub-Saharan Africa
Tanzania,1989,50.779,Sub-Saharan Africa
Tanzania,1990,50.496,Sub-Saharan Africa
Tanzania,1991,50.177,Sub-Saharan Africa
Tanzania,1992,49.856,Sub-Saharan Africa
Tanzania,1993,49.57,Sub-Saharan Africa
Tanzania,1994,49.346,Sub-Saharan Africa
Tanzania,1995,49.207,Sub-Saharan Africa
Tanzania,1996,49.165,Sub-Saharan Africa
Tanzania,1997,49.218,Sub-Saharan Africa
Tanzania,1998,49.368,Sub-Saharan Africa
Tanzania,1999,49.626,Sub-Saharan Africa
Tanzania,2000,50.01,Sub-Saharan Africa
Tanzania,2001,50.536,Sub-Saharan Africa
Tanzania,2002,51.2,Sub-Saharan Africa
Tanzania,2003,51.988,Sub-Saharan Africa
Tanzania,2004,52.884,Sub-Saharan Africa
Tanzania,2005,53.869,Sub-Saharan Africa
Tanzania,2006,54.929,Sub-Saharan Africa
Tanzania,2007,56.032,Sub-Saharan Africa
Tanzania,2008,57.141,Sub-Saharan Africa
Tanzania,2009,58.22,Sub-Saharan Africa
Tanzania,2010,59.224,Sub-Saharan Africa
Tanzania,2011,60.116,Sub-Saharan Africa
Tanzania,2012,60.885,Sub-Saharan Africa
Tanzania,2013,61.53,Sub-Saharan Africa
Thailand,1964,57.133,East Asia & Pacific
Thailand,1965,57.517,East Asia & Pacific
Thailand,1966,57.886,East Asia & Pacific
Thailand,1967,58.26,East Asia & Pacific
Thailand,1968,58.654,East Asia & Pacific
Thailand,1969,59.073,East Asia & Pacific
Thailand,1970,59.519,East Asia & Pacific
Thailand,1971,59.983,East Asia & Pacific
Thailand,1972,60.455,East Asia & Pacific
Thailand,1973,60.924,East Asia & Pacific
Thailand,1974,61.391,East Asia & Pacific
Thailand,1975,61.85,East Asia & Pacific
Thailand,1976,62.299,East Asia & Pacific
Thailand,1977,62.743,East Asia & Pacific
Thailand,1978,63.192,East Asia & Pacific
Thailand,1979,63.657,East Asia & Pacific
Thailand,1980,64.169,East Asia & Pacific
Thailand,1981,64.761,East Asia & Pacific
Thailand,1982,65.443,East Asia & Pacific
Thailand,1983,66.207,East Asia & Pacific
Thailand,1984,67.028,East Asia & Pacific
Thailand,1985,67.857,East Asia & Pacific
Thailand,1986,68.633,East Asia & Pacific
Thailand,1987,69.305,East Asia & Pacific
Thailand,1988,69.835,East Asia & Pacific
Thailand,1989,70.211,East Asia & Pacific
Thailand,1990,70.435,East Asia & Pacific
Thailand,1991,70.531,East Asia & Pacific
Thailand,1992,70.549,East Asia & Pacific
Thailand,1993,70.538,East Asia & Pacific
Thailand,1994,70.523,East Asia & Pacific
Thailand,1995,70.525,East Asia & Pacific
Thailand,1996,70.552,East Asia & Pacific
Thailand,1997,70.601,East Asia & Pacific
Thailand,1998,70.673,East Asia & Pacific
Thailand,1999,70.775,East Asia & Pacific
Thailand,2000,70.921,East Asia & Pacific
Thailand,2001,71.123,East Asia & Pacific
Thailand,2002,71.378,East Asia & Pacific
Thailand,2003,71.678,East Asia & Pacific
Thailand,2004,72.015,East Asia & Pacific
Thailand,2005,72.371,East Asia & Pacific
Thailand,2006,72.725,East Asia & Pacific
Thailand,2007,73.061,East Asia & Pacific
Thailand,2008,73.363,East Asia & Pacific
Thailand,2009,73.627,East Asia & Pacific
Thailand,2010,73.852,East Asia & Pacific
Thailand,2011,74.046,East Asia & Pacific
Thailand,2012,74.225,East Asia & Pacific
Thailand,2013,74.401,East Asia & Pacific
Timor-Leste,1964,35.724,East Asia & Pacific
Timor-Leste,1965,36.263,East Asia & Pacific
Timor-Leste,1966,36.885,East Asia & Pacific
Timor-Leste,1967,37.587,East Asia & Pacific
Timor-Leste,1968,38.326,East Asia & Pacific
Timor-Leste,1969,39.031,East Asia & Pacific
Timor-Leste,1970,39.518,East Asia & Pacific
Timor-Leste,1971,39.563,East Asia & Pacific
Timor-Leste,1972,39.074,East Asia & Pacific
Timor-Leste,1973,38.065,East Asia & Pacific
Timor-Leste,1974,36.648,East Asia & Pacific
Timor-Leste,1975,35.08,East Asia & Pacific
Timor-Leste,1976,33.702,East Asia & Pacific
Timor-Leste,1977,32.814,East Asia & Pacific
Timor-Leste,1978,32.615,East Asia & Pacific
Timor-Leste,1979,33.162,East Asia & Pacific
Timor-Leste,1980,34.402,East Asia & Pacific
Timor-Leste,1981,36.166,East Asia & Pacific
Timor-Leste,1982,38.155,East Asia & Pacific
Timor-Leste,1983,40.112,East Asia & Pacific
Timor-Leste,1984,41.912,East Asia & Pacific
Timor-Leste,1985,43.461,East Asia & Pacific
Timor-Leste,1986,44.729,East Asia & Pacific
Timor-Leste,1987,45.798,East Asia & Pacific
Timor-Leste,1988,46.749,East Asia & Pacific
Timor-Leste,1989,47.61,East Asia & Pacific
Timor-Leste,1990,48.437,East Asia & Pacific
Timor-Leste,1991,49.296,East Asia & Pacific
Timor-Leste,1992,50.234,East Asia & Pacific
Timor-Leste,1993,51.275,East Asia & Pacific
Timor-Leste,1994,52.424,East Asia & Pacific
Timor-Leste,1995,53.66,East Asia & Pacific
Timor-Leste,1996,54.941,East Asia & Pacific
Timor-Leste,1997,56.202,East Asia & Pacific
Timor-Leste,1998,57.393,East Asia & Pacific
Timor-Leste,1999,58.487,East Asia & Pacific
Timor-Leste,2000,59.468,East Asia & Pacific
Timor-Leste,2001,60.334,East Asia & Pacific
Timor-Leste,2002,61.11,East Asia & Pacific
Timor-Leste,2003,61.821,East Asia & Pacific
Timor-Leste,2004,62.478,East Asia & Pacific
Timor-Leste,2005,63.095,East Asia & Pacific
Timor-Leste,2006,63.687,East Asia & Pacific
Timor-Leste,2007,64.263,East Asia & Pacific
Timor-Leste,2008,64.83,East Asia & Pacific
Timor-Leste,2009,65.393,East Asia & Pacific
Timor-Leste,2010,65.952,East Asia & Pacific
Timor-Leste,2011,66.502,East Asia & Pacific
Timor-Leste,2012,67.033,East Asia & Pacific
Timor-Leste,2013,67.538,East Asia & Pacific
Togo,1964,42.846,Sub-Saharan Africa
Togo,1965,43.473,Sub-Saharan Africa
Togo,1966,44.098,Sub-Saharan Africa
Togo,1967,44.72,Sub-Saharan Africa
Togo,1968,45.339,Sub-Saharan Africa
Togo,1969,45.955,Sub-Saharan Africa
Togo,1970,46.568,Sub-Saharan Africa
Togo,1971,47.175,Sub-Saharan Africa
Togo,1972,47.777,Sub-Saharan Africa
Togo,1973,48.371,Sub-Saharan Africa
Togo,1974,48.958,Sub-Saharan Africa
Togo,1975,49.537,Sub-Saharan Africa
Togo,1976,50.112,Sub-Saharan Africa
Togo,1977,50.683,Sub-Saharan Africa
Togo,1978,51.246,Sub-Saharan Africa
Togo,1979,51.799,Sub-Saharan Africa
Togo,1980,52.339,Sub-Saharan Africa
Togo,1981,52.863,Sub-Saharan Africa
Togo,1982,53.365,Sub-Saharan Africa
Togo,1983,53.839,Sub-Saharan Africa
Togo,1984,54.276,Sub-Saharan Africa
Togo,1985,54.673,Sub-Saharan Africa
Togo,1986,55.028,Sub-Saharan Africa
Togo,1987,55.336,Sub-Saharan Africa
Togo,1988,55.592,Sub-Saharan Africa
Togo,1989,55.784,Sub-Saharan Africa
Togo,1990,55.887,Sub-Saharan Africa
Togo,1991,55.872,Sub-Saharan Africa
Togo,1992,55.734,Sub-Saharan Africa
Togo,1993,55.485,Sub-Saharan Africa
Togo,1994,55.148,Sub-Saharan Africa
Togo,1995,54.763,Sub-Saharan Africa
Togo,1996,54.378,Sub-Saharan Africa
Togo,1997,54.041,Sub-Saharan Africa
Togo,1998,53.786,Sub-Saharan Africa
Togo,1999,53.633,Sub-Saharan Africa
Togo,2000,53.585,Sub-Saharan Africa
Togo,2001,53.629,Sub-Saharan Africa
Togo,2002,53.731,Sub-Saharan Africa
Togo,2003,53.862,Sub-Saharan Africa
Togo,2004,54.014,Sub-Saharan Africa
Togo,2005,54.187,Sub-Saharan Africa
Togo,2006,54.385,Sub-Saharan Africa
Togo,2007,54.617,Sub-Saharan Africa
Togo,2008,54.887,Sub-Saharan Africa
Togo,2009,55.189,Sub-Saharan Africa
Togo,2010,55.514,Sub-Saharan Africa
Togo,2011,55.854,Sub-Saharan Africa
Togo,2012,56.198,Sub-Saharan Africa
Togo,2013,56.537,Sub-Saharan Africa
Tokelau,2006,69,East Asia & Pacific
Tonga,1964,62.839,East Asia & Pacific
Tonga,1965,63.187,East Asia & Pacific
Tonga,1966,63.532,East Asia & Pacific
Tonga,1967,63.875,East Asia & Pacific
Tonga,1968,64.214,East Asia & Pacific
Tonga,1969,64.549,East Asia & Pacific
Tonga,1970,64.876,East Asia & Pacific
Tonga,1971,65.189,East Asia & Pacific
Tonga,1972,65.486,East Asia & Pacific
Tonga,1973,65.766,East Asia & Pacific
Tonga,1974,66.03,East Asia & Pacific
Tonga,1975,66.28,East Asia & Pacific
Tonga,1976,66.521,East Asia & Pacific
Tonga,1977,66.757,East Asia & Pacific
Tonga,1978,66.994,East Asia & Pacific
Tonga,1979,67.232,East Asia & Pacific
Tonga,1980,67.476,East Asia & Pacific
Tonga,1981,67.725,East Asia & Pacific
Tonga,1982,67.978,East Asia & Pacific
